,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
544005,Bangladesh,BGD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,10000000.0
544786,Belgium,BEL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,509000000.0
545397,Benin,BEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2000000.0
546169,Bolivia,BOL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2000000.0
547098,Brazil,BRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,181000000.0
547599,Brunei Darussalam,BRN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,18000000.0
547852,Bulgaria,BGR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,395000000.0
548108,Burkina Faso,BFA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1000000.0
549112,Cambodia,KHM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,22000000.0
549386,Cameroon,CMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,8000000.0
549868,Canada,CAN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,455000000.0
550365,Central African Republic,CAF,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2000000.0
550752,Chad,TCD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,4000000.0
551218,Chile,CHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,198000000.0
551654,China,CHN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2000000.0
551967,Colombia,COL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,35000000.0
552724,"Congo, Dem. Rep.",COD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,155000000.0
553103,"Congo, Rep.",COG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,27000000.0
554032,Cote d'Ivoire,CIV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,17000000.0
554542,Cuba,CUB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,162000000.0
555478,Denmark,DNK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,362000000.0
556207,Dominican Republic,DOM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2000000.0
556710,Ecuador,ECU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,81000000.0
557224,"Egypt, Arab Rep.",EGY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1984000000.0
557710,El Salvador,SLV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1000000.0
558923,Ethiopia,ETH,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,54000000.0
559636,Finland,FIN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,5000000.0
560031,France,FRA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,141000000.0
560632,Gabon,GAB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,24000000.0
561593,Germany,DEU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2340000000.0
562493,Greece,GRC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,585000000.0
563336,Guatemala,GTM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,46000000.0
563793,Guinea,GIN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,4000000.0
564344,Guyana,GUY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2000000.0
565911,Hungary,HUN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,247000000.0
566526,India,IND,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1864000000.0
567045,Indonesia,IDN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,92000000.0
567484,"Iran, Islamic Rep.",IRN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1731000000.0
567927,Iraq,IRQ,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,187000000.0
568313,Ireland,IRL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,9000000.0
568734,Israel,ISR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1350000000.0
569165,Italy,ITA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1090000000.0
569631,Jamaica,JAM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1000000.0
570016,Japan,JPN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,781000000.0
570415,Jordan,JOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,68000000.0
570944,Kenya,KEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,20000000.0
571585,"Korea, Dem. People’s Rep.",PRK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1572000000.0
571767,"Korea, Rep.",KOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,240000000.0
572293,Kuwait,KWT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,111000000.0
572765,Lao PDR,LAO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,17000000.0
573126,Lebanon,LBN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,7000000.0
573786,Liberia,LBR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,0.0
574060,Libya,LBY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,555000000.0
575017,Madagascar,MDG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,0.0
575824,Malaysia,MYS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,195000000.0
576449,Mali,MLI,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,15000000.0
577348,Mauritania,MRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,13000000.0
577722,Mauritius,MUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,0.0
578061,Mexico,MEX,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,48000000.0
578820,Mongolia,MNG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,13000000.0
579150,Morocco,MAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1000000.0
579867,Myanmar,MMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,23000000.0
580420,Nepal,NPL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,8000000.0
580783,Netherlands,NLD,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,689000000.0
581478,New Zealand,NZL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,133000000.0
581883,Nicaragua,NIC,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,5000000.0
582333,Niger,NER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,12000000.0
582717,Nigeria,NGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,12000000.0
583273,Norway,NOR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,86000000.0
583680,Oman,OMN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,60000000.0
584000,Pakistan,PAK,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,565000000.0
584509,Panama,PAN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,18000000.0
585321,Paraguay,PRY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1000000.0
585775,Peru,PER,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,157000000.0
586234,Philippines,PHL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,90000000.0
586668,Poland,POL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,940000000.0
586908,Portugal,PRT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,177000000.0
587520,Qatar,QAT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,16000000.0
587807,Romania,ROU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,487000000.0
588269,Rwanda,RWA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,0.0
589211,Saudi Arabia,SAU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,10000000.0
589590,Senegal,SEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,12000000.0
590802,Singapore,SGP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,165000000.0
591680,Somalia,SOM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,0.0
592081,South Africa,ZAF,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,272000000.0
592611,Spain,ESP,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,601000000.0
593000,Sri Lanka,LKA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,33000000.0
593937,Sudan,SDN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,87000000.0
594587,Sweden,SWE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,86000000.0
595047,Switzerland,CHE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,149000000.0
595390,Syrian Arab Republic,SYR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,731000000.0
595938,Tanzania,TZA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,60000000.0
596277,Thailand,THA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,239000000.0
596890,Togo,TGO,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1000000.0
597969,Tunisia,TUN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,0.0
598440,Turkey,TUR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,937000000.0
599092,Uganda,UGA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,3000000.0
599584,United Arab Emirates,ARE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,24000000.0
599816,United Kingdom,GBR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,171000000.0
600291,United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,589000000.0
600728,Uruguay,URY,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,16000000.0
601504,"Venezuela, RB",VEN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,119000000.0
602008,Vietnam,VNM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,1179000000.0
602693,Zambia,ZMB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,166000000.0
603082,Zimbabwe,ZWE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1971,2000000.0
603412,Arab World,ARB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1972,6541000000.0
603975,Central Europe and the Baltics,CEB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1972,1965000000.0
604202,Early-demographic dividend,EAR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1972,12869000000.0
604565,East Asia & Pacific,EAS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1972,3941000000.0
605452,Euro area,EMU,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1972,5440000000.0
605775,Europe & Central Asia,ECS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1972,9378000000.0
606084,Europe & Central Asia (excluding high income),ECA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1972,1695000000.0
